ConfirmedForeignNational,ConfirmedIndianNational,Confirmed,Cured,Date,Deaths,Number of Records,Sno,State/UnionTerritory,Time
,,1256,519,09-06-2020,7,1,2825,Jharkhand,8:00 AM
,,5760,2519,09-06-2020,64,1,2826,Karnataka,8:00 AM
,,2005,814,09-06-2020,16,1,2827,Kerala,8:00 AM
,,103,52,09-06-2020,1,1,2828,Ladakh,8:00 AM
,,9638,6536,09-06-2020,414,1,2829,Madhya Pradesh,8:00 AM
,,88528,40975,09-06-2020,3169,1,2830,Maharashtra,8:00 AM
,,272,58,09-06-2020,0,1,2831,Manipur,8:00 AM
,,36,13,09-06-2020,1,1,2832,Meghalaya,8:00 AM
,,42,1,09-06-2020,0,1,2833,Mizoram,8:00 AM
,,123,8,09-06-2020,0,1,2834,Nagaland,8:00 AM
,,2994,1993,09-06-2020,9,1,2835,Odisha,8:00 AM
,,127,52,09-06-2020,0,1,2836,Puducherry,8:00 AM
,,2663,2128,09-06-2020,53,1,2837,Punjab,8:00 AM
,,10763,8004,09-06-2020,246,1,2838,Rajasthan,8:00 AM
,,7,0,09-06-2020,0,1,2839,Sikkim,8:00 AM
,,33229,17527,09-06-2020,286,1,2840,Tamil Nadu,8:00 AM
,,3650,1710,09-06-2020,137,1,2841,Telengana,8:00 AM
,,838,192,09-06-2020,0,1,2842,Tripura,8:00 AM
,,1411,714,09-06-2020,13,1,2843,Uttarakhand,8:00 AM
,,10947,6344,09-06-2020,283,1,2844,Uttar Pradesh,8:00 AM
,,8613,3465,09-06-2020,405,1,2845,West Bengal,8:00 AM
,,8803,0,09-06-2020,0,1,2846,Cases being reassigned to states,8:00 AM
,,33,33,10-06-2020,0,1,2847,Andaman and Nicobar Islands,8:00 AM
,,5070,2802,10-06-2020,77,1,2848,Andhra Pradesh,8:00 AM
,,57,1,10-06-2020,0,1,2849,Arunachal Pradesh,8:00 AM
,,2937,1085,10-06-2020,4,1,2850,Assam,8:00 AM
,,5459,2864,10-06-2020,32,1,2851,Bihar,8:00 AM
,,323,286,10-06-2020,5,1,2852,Chandigarh,8:00 AM
,,1240,386,10-06-2020,6,1,2853,Chhattisgarh,8:00 AM
,,22,2,10-06-2020,0,1,2854,Dadar Nagar Haveli,8:00 AM
,,31309,11861,10-06-2020,905,1,2855,Delhi,8:00 AM
,,359,67,10-06-2020,0,1,2856,Goa,8:00 AM
,,21014,14365,10-06-2020,1313,1,2857,Gujarat,8:00 AM
,,5209,2134,10-06-2020,45,1,2858,Haryana,8:00 AM
,,445,249,10-06-2020,5,1,2859,Himachal Pradesh,8:00 AM
,,4346,1506,10-06-2020,48,1,2860,Jammu and Kashmir,8:00 AM
,,1411,559,10-06-2020,8,1,2861,Jharkhand,8:00 AM
,,5921,2604,10-06-2020,66,1,2862,Karnataka,8:00 AM
,,2096,848,10-06-2020,16,1,2863,Kerala,8:00 AM
,,108,52,10-06-2020,1,1,2864,Ladakh,8:00 AM
,,9849,6729,10-06-2020,420,1,2865,Madhya Pradesh,8:00 AM
,,90787,42638,10-06-2020,3289,1,2866,Maharashtra,8:00 AM
,,304,61,10-06-2020,0,1,2867,Manipur,8:00 AM
,,43,13,10-06-2020,1,1,2868,Meghalaya,8:00 AM
,,88,1,10-06-2020,0,1,2869,Mizoram,8:00 AM
,,127,10,10-06-2020,0,1,2870,Nagaland,8:00 AM
,,3140,2133,10-06-2020,9,1,2871,Odisha,8:00 AM
,,127,52,10-06-2020,0,1,2872,Puducherry,8:00 AM
,,2719,2167,10-06-2020,55,1,2873,Punjab,8:00 AM
,,11245,8328,10-06-2020,255,1,2874,Rajasthan,8:00 AM
,,13,0,10-06-2020,0,1,2875,Sikkim,8:00 AM
,,34914,18325,10-06-2020,307,1,2876,Tamil Nadu,8:00 AM
,,3920,1809,10-06-2020,148,1,2877,Telengana,8:00 AM
,,864,192,10-06-2020,1,1,2878,Tripura,8:00 AM
,,1537,755,10-06-2020,13,1,2879,Uttarakhand,8:00 AM
,,11335,6669,10-06-2020,301,1,2880,Uttar Pradesh,8:00 AM
,,8985,3620,10-06-2020,415,1,2881,West Bengal,8:00 AM
,,9227,0,10-06-2020,0,1,2882,Cases being reassigned to states,8:00 AM
,,34,33,11-06-2020,0,1,2883,Andaman and Nicobar Islands,8:00 AM
,,5269,2899,11-06-2020,78,1,2884,Andhra Pradesh,8:00 AM
,,57,2,11-06-2020,0,1,2885,Arunachal Pradesh,8:00 AM
,,3092,1249,11-06-2020,4,1,2886,Assam,8:00 AM
,,5710,3071,11-06-2020,33,1,2887,Bihar,8:00 AM
,,327,286,11-06-2020,5,1,2888,Chandigarh,8:00 AM
,,1262,402,11-06-2020,6,1,2889,Chhattisgarh,8:00 AM
,,26,2,11-06-2020,0,1,2890,Dadar Nagar Haveli,8:00 AM
,,2,0,11-06-2020,0,1,2891,Daman & Diu,8:00 AM
,,32810,12245,11-06-2020,984,1,2892,Delhi,8:00 AM
,,387,67,11-06-2020,0,1,2893,Goa,8:00 AM
,,21521,14735,11-06-2020,1347,1,2894,Gujarat,8:00 AM
,,5579,2188,11-06-2020,52,1,2895,Haryana,8:00 AM
,,451,254,11-06-2020,6,1,2896,Himachal Pradesh,8:00 AM
,,4507,1671,11-06-2020,51,1,2897,Jammu and Kashmir,8:00 AM
,,1489,592,11-06-2020,8,1,2898,Jharkhand,8:00 AM
,,6041,2862,11-06-2020,69,1,2899,Karnataka,8:00 AM
,,2161,905,11-06-2020,18,1,2900,Kerala,8:00 AM
,,115,52,11-06-2020,1,1,2901,Ladakh,8:00 AM
,,10049,6892,11-06-2020,427,1,2902,Madhya Pradesh,8:00 AM
,,94041,44517,11-06-2020,3438,1,2903,Maharashtra,8:00 AM
,,311,63,11-06-2020,0,1,2904,Manipur,8:00 AM
,,44,13,11-06-2020,1,1,2905,Meghalaya,8:00 AM
,,93,1,11-06-2020,0,1,2906,Mizoram,8:00 AM
,,128,22,11-06-2020,0,1,2907,Nagaland,8:00 AM
,,3250,2282,11-06-2020,9,1,2908,Odisha,8:00 AM
,,127,53,11-06-2020,0,1,2909,Puducherry,8:00 AM
,,2805,2232,11-06-2020,55,1,2910,Punjab,8:00 AM
,,11600,8569,11-06-2020,259,1,2911,Rajasthan,8:00 AM
,,13,0,11-06-2020,0,1,2912,Sikkim,8:00 AM
,,36841,19333,11-06-2020,326,1,2913,Tamil Nadu,8:00 AM
,,4111,1817,11-06-2020,156,1,2914,Telengana,8:00 AM
,,895,239,11-06-2020,1,1,2915,Tripura,8:00 AM
,,1562,831,11-06-2020,15,1,2916,Uttarakhand,8:00 AM
,,11610,6871,11-06-2020,321,1,2917,Uttar Pradesh,8:00 AM
,,9328,3779,11-06-2020,432,1,2918,West Bengal,8:00 AM
,,8931,0,11-06-2020,0,1,2919,Cases being reassigned to states,8:00 AM
